"company","vineyard","block","variety","year","month","day","event","value","notes"
"SebastianFarms","","*15PGEF","PGR","2017","09","26","ph",3.26,""
"SebastianFarms","","*15PGQ","PGR","2017","09","08","brix",18.3,""
"SebastianFarms","","*15PGQ","PGR","2017","09","08","ta",9.5,""
"SebastianFarms","","*15PGQ","PGR","2017","09","08","ph",3.13,""
"SebastianFarms","","*15PGQ","PGR","2017","09","14","brix",20.8,""
"SebastianFarms","","*15PGQ","PGR","2017","09","14","ta",8.6,""
"SebastianFarms","","*15PGQ","PGR","2017","09","14","ph",3.16,""
"SebastianFarms","","*15PGQ","PGR","2017","09","22","brix",22.3,""
"SebastianFarms","","*15PGQ","PGR","2017","09","22","ta",7.5,""
"SebastianFarms","","*15PGQ","PGR","2017","09","22","ph",3.23,""
"SebastianFarms","","*15PGQ","PGR","2017","09","22","brix",22.4,""
"SebastianFarms","","*15PGQ","PGR","2017","09","22","ta",7.3,""
"SebastianFarms","","*15PGQ","PGR","2017","09","22","ph",3.28,""
"SebastianFarms","","*15PGS","PGR","2017","09","08","brix",17.9,""
"SebastianFarms","","*15PGS","PGR","2017","09","08","ta",9.9,""
"SebastianFarms","","*15PGS","PGR","2017","09","08","ph",3.08,""
"SebastianFarms","","*15PGS","PGR","2017","09","14","brix",20.7,""
"SebastianFarms","","*15PGS","PGR","2017","09","14","ta",8.6,""
"SebastianFarms","","*15PGS","PGR","2017","09","14","ph",3.16,""
"SebastianFarms","","*15PGS","PGR","2017","09","22","brix",21.6,""
"SebastianFarms","","*15PGS","PGR","2017","09","22","ta",8,""
"SebastianFarms","","*15PGS","PGR","2017","09","22","ph",3.22,""
"SebastianFarms","","*15PGS","PGR","2017","09","26","brix",21.9,""
"SebastianFarms","","*15PGS","PGR","2017","09","26","ta",8.5,""
"SebastianFarms","","*15PGS","PGR","2017","09","26","ph",3.24,""
"SebastianFarms","","*15PNAB","PNN","2017","09","08","brix",20.2,""
"SebastianFarms","","*15PNAB","PNN","2017","09","08","ta",9,""
"SebastianFarms","","*15PNAB","PNN","2017","09","08","ph",3.32,""
"SebastianFarms","","*15PNAB","PNN","2017","09","14","brix",22.5,""
"SebastianFarms","","*15PNAB","PNN","2017","09","14","ta",7.4,""
"SebastianFarms","","*15PNAB","PNN","2017","09","14","ph",3.52,""
"SebastianFarms","","*15PNN","PNN","2017","09","08","brix",22,""
"SebastianFarms","","*15PNN","PNN","2017","09","08","ta",8.7,""
"SebastianFarms","","*15PNN","PNN","2017","09","08","ph",3.27,""
"SebastianFarms","","*15PNPB","PNN","2017","09","08","brix",19.7,""
"SebastianFarms","","*15PNPB","PNN","2017","09","08","ta",9,""
"SebastianFarms","","*15PNPB","PNN","2017","09","08","ph",3.26,""
"SebastianFarms","","*15PNXA","PNN","2017","09","08","brix",18.6,""
"SebastianFarms","","*15PNXA","PNN","2017","09","08","ta",9.6,""
"SebastianFarms","","*15PNXA","PNN","2017","09","08","ph",3.17,""
"SebastianFarms","","*15PNXA","PNN","2017","09","14","brix",20.7,""
"SebastianFarms","","*15PNXA","PNN","2017","09","14","ta",7.9,""
"SebastianFarms","","*15PNXA","PNN","2017","09","14","ph",3.27,""
"SebastianFarms","","*15PNXA","PNN","2017","09","26","brix",21.5,""
"SebastianFarms","","*15PNXA","PNN","2017","09","26","ta",6.9,""
"SebastianFarms","","*15PNXA","PNN","2017","09","26","ph",3.38,""
"SebastianFarms","","*15PNXB","PNN","2017","09","08","brix",18.3,""
"SebastianFarms","","*15PNXB","PNN","2017","09","08","ta",9.1,""
"SebastianFarms","","*15PNXB","PNN","2017","09","08","ph",3.23,""
"SebastianFarms","","*15PNXB","PNN","2017","09","14","brix",21.3,""
"SebastianFarms","","*15PNXB","PNN","2017","09","14","ta",7.4,""
"SebastianFarms","","*15PNXB","PNN","2017","09","14","ph",3.35,""
"SebastianFarms","","*15RSJ","RSL","2017","09","08","brix",18.3,""
"SebastianFarms","","*15RSJ","RSL","2017","09","08","ta",13.4,""
"SebastianFarms","","*15RSJ","RSL","2017","09","08","ph",2.79,""
"SebastianFarms","","*15RSL","RSL","2017","09","08","brix",17.7,""
"SebastianFarms","","*15RSL","RSL","2017","09","08","ta",14.7,""
"SebastianFarms","","*15RSL","RSL","2017","09","08","ph",2.73,""
"SebastianFarms","","*15RSZ","RSL","2017","09","26","brix",19.9,""
"SebastianFarms","","*15RSZ","RSL","2017","09","26","ta",13.3,""
"SebastianFarms","","*15RSZ","RSL","2017","09","26","ph",2.75,""
"SebastianFarms","","*15VDB","VID","2017","10","11","brix",19.8,""
"SebastianFarms","","*15VDB","VID","2017","10","11","ta",9.3,""
"SebastianFarms","","*15VDB","VID","2017","10","11","ph",3.06,""
"SebastianFarms","","*15VDR","VID","2017","10","11","brix",20.2,""
"SebastianFarms","","*15VDR","VID","2017","10","11","ta",8.6,""
"SebastianFarms","","*15VDR","VID","2017","10","11","ph",3.12,""
"SebastianFarms","","*15VIA","VIO","2017","09","26","brix",19,""
"SebastianFarms","","*15VIA","VIO","2017","09","26","ta",9.6,""
"SebastianFarms","","*15VIA","VIO","2017","09","26","ph",3.02,""
"SebastianFarms","","*15VIA","VIO","2017","10","11","brix",21.3,""
"SebastianFarms","","*15VIA","VIO","2017","10","11","ta",8.4,""
"SebastianFarms","","*15VIA","VIO","2017","10","11","ph",3.11,""
"SebastianFarms","","*16CAJ","CAS","2017","10","13","brix",27.1,""
"SebastianFarms","","*16CAJ","CAS","2017","10","13","ta",5,""
"SebastianFarms","","*16CAJ","CAS","2017","10","13","ph",3.52,""
"SebastianFarms","","*16CFG","CAF","2017","10","05","brix",25.5,""
"SebastianFarms","","*16CFG","CAF","2017","10","05","ta",4.2,""
"SebastianFarms","","*16CFG","CAF","2017","10","05","ph",3.64,""
"SebastianFarms","","*16MEH","MER","2017","09","07","brix",22.6,""
"SebastianFarms","","*16MEH","MER","2017","09","07","ta",6.1,""
"SebastianFarms","","*16MEH","MER","2017","09","07","ph",3.32,""
"SebastianFarms","","*16MEH","MER","2017","09","27","brix",26.4,""
"SebastianFarms","","*16MEH","MER","2017","09","27","ta",4.4,""
"SebastianFarms","","*16MEH","MER","2017","09","27","ph",3.26,""
"SebastianFarms","","*16MUA","MUS","2017","08","24","brix",17,""
"SebastianFarms","","*16MUA","MUS","2017","08","24","ta",8.2,""
"SebastianFarms","","*16MUA","MUS","2017","08","24","ph",3.2,""
"SebastianFarms","","*16MUA","MUS","2017","08","28","brix",16.4,""
"SebastianFarms","","*16MUA","MUS","2017","08","28","ta",7.6,""
"SebastianFarms","","*16MUA","MUS","2017","08","28","ph",3.27,""
"SebastianFarms","","*16MUA","MUS","2017","09","07","brix",21.3,""
"SebastianFarms","","*16MUA","MUS","2017","09","07","ta",5,""
"SebastianFarms","","*16MUA","MUS","2017","09","07","ph",3.48,""
"SebastianFarms","","*16PGM","PGR","2017","08","24","brix",19.8,""
"SebastianFarms","","*16PGM","PGR","2017","08","24","ta",9.1,""
"SebastianFarms","","*16PGM","PGR","2017","08","24","ph",3.13,""
"SebastianFarms","","*16PGM","PGR","2017","08","29","brix",21.8,""
"SebastianFarms","","*16PGM","PGR","2017","08","29","ta",7.5,""
"SebastianFarms","","*16PGM","PGR","2017","08","29","ph",3.23,""
"SebastianFarms","","*16PGM","PGR","2017","09","06","brix",24.7,""
"SebastianFarms","","*16PGM","PGR","2017","09","06","ta",5.4,""
"SebastianFarms","","*16PGM","PGR","2017","09","06","ph",3.4,""
"SebastianFarms","","*16SBB","SBL","2017","08","17","brix",14.5,""
"SebastianFarms","","*16SBB","SBL","2017","08","17","ta",20.6,""
"SebastianFarms","","*16SBB","SBL","2017","08","17","ph",2.71,""
"SebastianFarms","","*16SBB","SBL","2017","08","22","brix",17.8,""
"SebastianFarms","","*16SBB","SBL","2017","08","22","ta",15.3,""
"SebastianFarms","","*16SBB","SBL","2017","08","22","ph",2.71,""
"SebastianFarms","","*16SBB","SBL","2017","08","24","brix",19.2,""
"SebastianFarms","","*16SBB","SBL","2017","08","24","ta",13.2,""
"SebastianFarms","","*16SBB","SBL","2017","08","24","ph",2.84,""
"SebastianFarms","","*16SBB","SBL","2017","08","28","brix",19.4,""
"SebastianFarms","","*16SBB","SBL","2017","08","28","ta",11.7,""
"SebastianFarms","","*16SBB","SBL","2017","08","28","ph",2.92,""
"SebastianFarms","","*16SME","SEM","2017","08","24","brix",19.7,""
"SebastianFarms","","*16SME","SEM","2017","08","24","ta",10.2,""
"SebastianFarms","","*16SME","SEM","2017","08","24","ph",3.06,""
"SebastianFarms","","*16SME","SEM","2017","08","28","brix",20.8,""
"SebastianFarms","","*16SME","SEM","2017","08","28","ta",9.4,""
"SebastianFarms","","*16SME","SEM","2017","08","28","ph",3.1,""
"SebastianFarms","","*16SME","SEM","2017","09","07","brix",24.9,""
"SebastianFarms","","*16SME","SEM","2017","09","07","ta",5.6,""
"SebastianFarms","","*16SME","SEM","2017","09","07","ph",3.35,""
"SebastianFarms","","*16SZKB","SHZ","2017","09","12","brix",21.4,""
"SebastianFarms","","*16SZKB","SHZ","2017","09","12","ta",7.9,""
"SebastianFarms","","*16SZKB","SHZ","2017","09","12","ph",3.21,""
"SebastianFarms","","*16SZKB","SHZ","2017","09","19","brix",23,""
"SebastianFarms","","*16SZKB","SHZ","2017","09","19","ta",6.2,""
"SebastianFarms","","*16SZKB","SHZ","2017","09","19","ph",3.33,""
"SebastianFarms","","*16SZKB","SHZ","2017","10","03","brix",24.4,""
"SebastianFarms","","*16SZKB","SHZ","2017","10","03","ta",5.5,""
"SebastianFarms","","*16SZKB","SHZ","2017","10","03","ph",3.42,""
"SebastianFarms","","*16SZL","SHZ","2017","09","12","brix",20.9,""
"SebastianFarms","","*16SZL","SHZ","2017","09","12","ta",7.7,""
"SebastianFarms","","*16SZL","SHZ","2017","09","12","ph",3.27,""
"SebastianFarms","","*16SZL","SHZ","2017","10","03","brix",24.7,""
"SebastianFarms","","*16SZL","SHZ","2017","10","03","ta",5.7,""
"SebastianFarms","","*16SZL","SHZ","2017","10","03","ph",3.41,""
"SebastianFarms","","*17CAA","CAS","2017","10","13","brix",25.7,""
"SebastianFarms","","*17CAA","CAS","2017","10","13","ta",5.2,""
"SebastianFarms","","*17CAA","CAS","2017","10","13","ph",3.53,""
"SebastianFarms","","*17CAD","CAS","2017","10","13","brix",23.9,""
"SebastianFarms","","*17CAD","CAS","2017","10","13","ta",5.3,""
"SebastianFarms","","*17CAD","CAS","2017","10","13","ph",3.59,""
"SebastianFarms","","*17MEC","MER","2017","09","07","brix",24,""
"SebastianFarms","","*17MEC","MER","2017","09","07","ta",5.1,""
"SebastianFarms","","*17MEC","MER","2017","09","07","ph",3.51,""
"SebastianFarms","","*17SBE","SBL","2017","08","24","brix",17.8,""
"SebastianFarms","","*17SBE","SBL","2017","08","24","ta",14.6,""
"SebastianFarms","","*17SBE","SBL","2017","08","24","ph",2.79,""
"SebastianFarms","","*18PGB","PGR","2017","09","07","brix",20.5,""
"SebastianFarms","","*18PGB","PGR","2017","09","07","ta",8.1,""
"SebastianFarms","","*18PGB","PGR","2017","09","07","ph",3.14,""
"SebastianFarms","","*18PGB","PGR","2017","09","14","brix",21.9,""
"SebastianFarms","","*18PGB","PGR","2017","09","14","ta",7,""
"SebastianFarms","","*18PGB","PGR","2017","09","14","ph",3.26,""
"SebastianFarms","","*18PGB","PGR","2017","09","20","brix",22.8,""
"SebastianFarms","","*18PGB","PGR","2017","09","20","ta",8.9,""
"SebastianFarms","","*18PGB","PGR","2017","09","20","ph",3.01,""
"SebastianFarms","","*18PGB","PGR","2017","09","25","brix",22.5,""
"SebastianFarms","","*18PGB","PGR","2017","09","25","ta",6.6,""
"SebastianFarms","","*18PGB","PGR","2017","09","25","ph",3.26,""
"SebastianFarms","","*18PGD","PGR","2017","09","07","brix",19.4,""
"SebastianFarms","","*18PGD","PGR","2017","09","07","ta",8,""
"SebastianFarms","","*18PGD","PGR","2017","09","07","ph",3.18,""
"SebastianFarms","","*18PGD","PGR","2017","09","14","brix",20.9,""
"SebastianFarms","","*18PGD","PGR","2017","09","14","ta",7.6,""
"SebastianFarms","","*18PGD","PGR","2017","09","14","ph",3.22,""
"SebastianFarms","","*18PGD","PGR","2017","09","20","brix",22,""
"SebastianFarms","","*18PGD","PGR","2017","09","20","ta",6.6,""
"SebastianFarms","","*18PGD","PGR","2017","09","20","ph",3.3,""
"SebastianFarms","","*18PGD","PGR","2017","09","25","brix",20.3,""
"SebastianFarms","","*18PGD","PGR","2017","09","25","ta",6.9,""
"SebastianFarms","","*18PGD","PGR","2017","09","25","ph",3.25,""
"SebastianFarms","","*18PGE","PGR","2017","08","17","brix",11.7,""
"SebastianFarms","","*18PGE","PGR","2017","08","17","ta",28,""
"SebastianFarms","","*18PGE","PGR","2017","08","17","ph",2.8,""
"SebastianFarms","","*18PGE","PGR","2017","08","24","brix",15,""
"SebastianFarms","","*18PGE","PGR","2017","08","24","ta",16.8,""
"SebastianFarms","","*18PGE","PGR","2017","08","24","ph",2.76,""
"SebastianFarms","","*18PGE","PGR","2017","08","28","brix",17.7,""
"SebastianFarms","","*18PGE","PGR","2017","08","28","ta",13,""
"SebastianFarms","","*18PGE","PGR","2017","08","28","ph",2.88,""
"SebastianFarms","","*18PGE","PGR","2017","09","07","brix",20,""
"SebastianFarms","","*18PGE","PGR","2017","09","07","ta",8.4,""
"SebastianFarms","","*18PGE","PGR","2017","09","07","ph",3.12,""
"SebastianFarms","","*18PGE","PGR","2017","09","14","brix",20.6,""
"SebastianFarms","","*18PGE","PGR","2017","09","14","ta",7.8,""
"SebastianFarms","","*18PGE","PGR","2017","09","14","ph",3.14,""
"SebastianFarms","","*18PGE","PGR","2017","09","14","brix",20.6,""
"SebastianFarms","","*18PGE","PGR","2017","09","14","ta",7.8,""
"SebastianFarms","","*18PGE","PGR","2017","09","14","ph",3.14,""
"SebastianFarms","","*18PGE","PGR","2017","09","20","brix",22,""
"SebastianFarms","","*18PGE","PGR","2017","09","20","ta",7.3,""
"SebastianFarms","","*18PGE","PGR","2017","09","20","ph",3.15,""
"SebastianFarms","","*18PGE","PGR","2017","09","25","brix",22.3,""
"SebastianFarms","","*18PGE","PGR","2017","09","25","ta",6.9,""
"SebastianFarms","","*18PGE","PGR","2017","09","25","ph",3.22,""
"SebastianFarms","","*18RSC","RSL","2017","08","31","brix",15.7,""
"SebastianFarms","","*18RSC","RSL","2017","08","31","ta",17.8,""
"SebastianFarms","","*18RSC","RSL","2017","08","31","ph",2.63,""
"SebastianFarms","","*18RSF","RSL","2017","08","17","brix",7.6,""
"SebastianFarms","","*18RSF","RSL","2017","08","17","ta",35.5,""
"SebastianFarms","","*18RSF","RSL","2017","08","17","ph",3.53,""
"SebastianFarms","","*18RSF","RSL","2017","08","28","brix",14.1,""
"SebastianFarms","","*18RSF","RSL","2017","08","28","ta",20.9,""
"SebastianFarms","","*18RSF","RSL","2017","08","28","ph",2.67,""
"SebastianFarms","","*18RSF","RSL","2017","08","31","brix",15.5,""
"SebastianFarms","","*18RSF","RSL","2017","08","31","ta",18.4,""
"SebastianFarms","","*18RSF","RSL","2017","08","31","ph",2.64,""
"SebastianFarms","","*18RSF","RSL","2017","09","12","brix",18.4,""
"SebastianFarms","","*18RSF","RSL","2017","09","12","ta",12.4,""
"SebastianFarms","","*18RSF","RSL","2017","09","12","ph",2.84,""
"SebastianFarms","","*18RSK","RSL","2017","08","24","brix",12.5,""
"SebastianFarms","","*18RSK","RSL","2017","08","24","ta",26.1,""
"SebastianFarms","","*18RSK","RSL","2017","08","24","ph",2.71,""
"SebastianFarms","","*18RSK","RSL","2017","08","28","brix",14.2,""
"SebastianFarms","","*18RSK","RSL","2017","08","28","ta",19.1,""
"SebastianFarms","","*18RSK","RSL","2017","08","28","ph",2.71,""
"SebastianFarms","","*18RSK","RSL","2017","08","31","brix",15.1,""
"SebastianFarms","","*18RSK","RSL","2017","08","31","ta",18.4,""
"SebastianFarms","","*18RSK","RSL","2017","08","31","ph",2.64,""
"SebastianFarms","","*18RSK","RSL","2017","09","12","brix",19.1,""
"SebastianFarms","","*18RSK","RSL","2017","09","12","ta",12.1,""
"SebastianFarms","","*18RSK","RSL","2017","09","12","ph",2.84,""
"SebastianFarms","","*19MECA","MER","2017","09","07","brix",23.1,""
"SebastianFarms","","*19MECA","MER","2017","09","07","ta",6.6,""
"SebastianFarms","","*19MECA","MER","2017","09","07","ph",3.31,""
"SebastianFarms","","*19MECA","MER","2017","09","27","brix",24.6,""
"SebastianFarms","","*19MECA","MER","2017","09","27","ta",5.2,""
"SebastianFarms","","*19MECA","MER","2017","09","27","ph",3.41,""
"SebastianFarms","","*19MED","MER","2017","09","08","brix",23.3,""
"SebastianFarms","","*19MED","MER","2017","09","08","ta",6.7,""
"SebastianFarms","","*19MED","MER","2017","09","08","ph",3.33,""
"SebastianFarms","","*19MED","MER","2017","09","27","brix",26.3,""
"SebastianFarms","","*19MED","MER","2017","09","27","ta",4.8,""
"SebastianFarms","","*19MED","MER","2017","09","27","ph",3.45,""
"SebastianFarms","","*19MEI","MER","2017","09","08","brix",23,""
"SebastianFarms","","*19MEI","MER","2017","09","08","ta",5.8,""
"SebastianFarms","","*19MEI","MER","2017","09","08","ph",3.47,""
"SebastianFarms","","*19MEI","MER","2017","09","27","brix",25.2,""
"SebastianFarms","","*19MEI","MER","2017","09","27","ta",5.3,""
"SebastianFarms","","*19MEI","MER","2017","09","27","ph",3.44,""
"SebastianFarms","","*19MEI","MER","2017","09","27","brix",25,""
"SebastianFarms","","*19MEI","MER","2017","09","27","ta",4.2,""
"SebastianFarms","","*19MEI","MER","2017","09","27","ph",3.59,""
"SebastianFarms","","*19MEK","MER","2017","09","08","brix",23.8,""
"SebastianFarms","","*19MEK","MER","2017","09","08","ta",5.6,""
"SebastianFarms","","*19MEK","MER","2017","09","08","ph",3.44,""
"SebastianFarms","","*19MEK","MER","2017","09","27","brix",25.6,""
"SebastianFarms","","*19MEK","MER","2017","09","27","ta",4.3,""
"SebastianFarms","","*19MEK","MER","2017","09","27","ph",3.58,""
"SebastianFarms","","*19MEMA","MER","2017","09","07","brix",25.1,""
"SebastianFarms","","*19MEMA","MER","2017","09","07","ta",5.6,""
"SebastianFarms","","*19MEMA","MER","2017","09","07","ph",3.33,""
"SebastianFarms","","*19MEMA","MER","2017","09","22","brix",26.6,""
"SebastianFarms","","*19MEMA","MER","2017","09","22","ta",4.5,""
"SebastianFarms","","*19MEMA","MER","2017","09","22","ph",3.47,""
"SebastianFarms","","*19MEN","MER","2017","09","08","brix",23.9,""
"SebastianFarms","","*19MEN","MER","2017","09","08","ta",6,""
"SebastianFarms","","*19MEN","MER","2017","09","08","ph",3.38,""
"SebastianFarms","","*19SBE","SBL","2017","08","17","brix",14.1,""
"SebastianFarms","","*19SBE","SBL","2017","08","17","ta",19.2,""
"SebastianFarms","","*19SBE","SBL","2017","08","17","ph",2.73,""
"SebastianFarms","","*19SBE","SBL","2017","08","22","brix",15.9,""
"SebastianFarms","","*19SBE","SBL","2017","08","22","ta",13,""
"SebastianFarms","","*19SBE","SBL","2017","08","22","ph",2.83,""
"SebastianFarms","","*19SBE","SBL","2017","08","28","brix",18.2,""
"SebastianFarms","","*19SBE","SBL","2017","08","28","ta",11.4,""
"SebastianFarms","","*19SBE","SBL","2017","08","28","ph",2.94,""
"SebastianFarms","","*19SBJ","SBL","2017","08","24","brix",16.7,""
"SebastianFarms","","*19SBJ","SBL","2017","08","24","ta",11.7,""
"SebastianFarms","","*19SBJ","SBL","2017","08","24","ph",2.9,""
"SebastianFarms","","*19SBO","SBL","2017","08","24","brix",18.4,""
"SebastianFarms","","*19SBO","SBL","2017","08","24","ta",10.8,""
"SebastianFarms","","*19SBO","SBL","2017","08","24","ph",2.89,""
"SebastianFarms","","*19VIA","VIO","2017","09","14","brix",19.4,""
"SebastianFarms","","*19VIA","VIO","2017","09","14","ta",8.8,""
"SebastianFarms","","*19VIA","VIO","2017","09","14","ph",3.07,""
"SebastianFarms","","*19VIA","VIO","2017","09","19","brix",18.8,""
"SebastianFarms","","*19VIA","VIO","2017","09","19","ta",8.6,""
"SebastianFarms","","*19VIA","VIO","2017","09","19","ph",3.07,""
"SebastianFarms","","*19VIA","VIO","2017","09","25","brix",20,""
"SebastianFarms","","*19VIA","VIO","2017","09","25","ta",8.6,""
"SebastianFarms","","*19VIA","VIO","2017","09","25","ph",3.1,""
"SebastianFarms","","*19VIA","VIO","2017","10","11","brix",24.6,""
"SebastianFarms","","*19VIA","VIO","2017","10","11","ta",6.8,""
"SebastianFarms","","*19VIA","VIO","2017","10","11","ph",3.26,""
"SebastianFarms","","*19VIB","VIO","2017","10","11","brix",24.1,""
"SebastianFarms","","*19VIB","VIO","2017","10","11","ta",6.6,""
"SebastianFarms","","*19VIB","VIO","2017","10","11","ph",3.25,""
"SebastianFarms","","*19VIF","VIO","2017","09","14","brix",22.8,""
"SebastianFarms","","*19VIF","VIO","2017","09","14","ta",8.4,""
"SebastianFarms","","*19VIF","VIO","2017","09","14","ph",3.15,""
"SebastianFarms","","*19VIF","VIO","2017","09","20","brix",25.8,""
"SebastianFarms","","*19VIF","VIO","2017","09","20","ta",6.8,""
"SebastianFarms","","*19VIF","VIO","2017","09","20","ph",3.25,""
"SebastianFarms","","*19VIF","VIO","2017","09","25","brix",24.6,""
"SebastianFarms","","*19VIF","VIO","2017","09","25","ta",7.4,""
"SebastianFarms","","*19VIF","VIO","2017","09","25","ph",3.24,""
"SebastianFarms","","*19VIH","VIO","2017","09","14","brix",20.6,""
"SebastianFarms","","*19VIH","VIO","2017","09","14","ta",7.6,""
"SebastianFarms","","*19VIH","VIO","2017","09","14","ph",3.24,""
"SebastianFarms","","*19VIH","VIO","2017","09","20","brix",22.8,""
"SebastianFarms","","*19VIH","VIO","2017","09","20","ta",7.4,""
"SebastianFarms","","*19VIH","VIO","2017","09","20","ph",3.13,""
"SebastianFarms","","*19VIH","VIO","2017","09","25","brix",22.1,""
"SebastianFarms","","*19VIH","VIO","2017","09","25","ta",7.3,""
"SebastianFarms","","*19VIH","VIO","2017","09","25","ph",3.23,""
"SebastianFarms","","*20CAA","CAS","2017","10","12","brix",23.7,""
"SebastianFarms","","*20CAA","CAS","2017","10","12","ta",5.6,""
"SebastianFarms","","*20CAA","CAS","2017","10","12","ph",3.45,""
"SebastianFarms","","*20SZB","SHZ","2017","09","12","brix",20.9,""
"SebastianFarms","","*20SZB","SHZ","2017","09","12","ta",7.3,""
"SebastianFarms","","*20SZB","SHZ","2017","09","12","ph",3.26,""
"SebastianFarms","","*20SZB","SHZ","2017","09","19","brix",21.1,""
"SebastianFarms","","*20SZB","SHZ","2017","09","19","ta",6.7,""
"SebastianFarms","","*20SZB","SHZ","2017","09","19","ph",3.27,""
"SebastianFarms","","*20SZB","SHZ","2017","10","03","brix",23.4,""
"SebastianFarms","","*20SZB","SHZ","2017","10","03","ta",6.4,""
"SebastianFarms","","*20SZB","SHZ","2017","10","03","ph",3.33,""
"SebastianFarms","","*21CFF","CAF","2017","10","03","brix",27,""
"SebastianFarms","","*21CFF","CAF","2017","10","03","ta",4.8,""
"SebastianFarms","","*21CFF","CAF","2017","10","03","ph",3.51,""
"SebastianFarms","","*21CFGA","CAF","2017","09","05","brix",21.6,""
"SebastianFarms","","*21CFGA","CAF","2017","09","05","ta",8.5,""
"SebastianFarms","","*21CFGA","CAF","2017","09","05","ph",3.13,""
"SebastianFarms","","*21PVA","PVD","2017","10","11","brix",24.9,""
"SebastianFarms","","*21PVA","PVD","2017","10","11","ta",7.5,""
"SebastianFarms","","*21PVA","PVD","2017","10","11","ph",3.39,""
"SebastianFarms","","*21PVB","PVD","2017","10","12","brix",28,""
"SebastianFarms","","*21PVB","PVD","2017","10","12","ta",6.5,""
"SebastianFarms","","*21PVB","PVD","2017","10","12","ph",3.47,""
"SebastianFarms","","*21PVCB","PVD","2017","10","12","brix",27.3,""
"SebastianFarms","","*21PVCB","PVD","2017","10","12","ta",8.3,""
"SebastianFarms","","*21PVCB","PVD","2017","10","12","ph",3.37,""
"SebastianFarms","","*22PNA","PNN","2017","09","20","brix",22.4,""
"SebastianFarms","","*22PNA","PNN","2017","09","20","ta",6.9,""
"SebastianFarms","","*22PNA","PNN","2017","09","20","ph",3.26,""
"SebastianFarms","","*22PNCA","PNN","2017","09","20","brix",22.1,""
"SebastianFarms","","*22PNCA","PNN","2017","09","20","ta",7.1,""
"SebastianFarms","","*22PNCA","PNN","2017","09","20","ph",3.24,""
"SebastianFarms","","*22PNI","PNN","2017","09","08","brix",18.2,""
"SebastianFarms","","*22PNI","PNN","2017","09","08","ta",10.4,""
"SebastianFarms","","*22PNI","PNN","2017","09","08","ph",3.04,""
"SebastianFarms","","*22PNI","PNN","2017","09","20","brix",21.4,""
"SebastianFarms","","*22PNI","PNN","2017","09","20","ta",7.3,""
"SebastianFarms","","*22PNI","PNN","2017","09","20","ph",3.19,""
"SebastianFarms","","*22PNJ","PNN","2017","09","08","brix",21,""
"SebastianFarms","","*22PNJ","PNN","2017","09","08","ta",9.5,""
"SebastianFarms","","*22PNJ","PNN","2017","09","08","ph",3.07,""
"SebastianFarms","","*22RSSA","RSL","2017","09","20","brix",19.9,""
"SebastianFarms","","*22RSSA","RSL","2017","09","20","ta",6.9,""
"SebastianFarms","","*22RSSA","RSL","2017","09","20","ph",3.25,""
"SebastianFarms","","*23MED","MER","2017","09","14","brix",24,""
"SebastianFarms","","*23MED","MER","2017","09","14","ta",5.4,""
"SebastianFarms","","*23MED","MER","2017","09","14","ph",3.59,""
"SebastianFarms","","*23MEF","MER","2017","09","14","brix",22.9,""
"SebastianFarms","","*23MEF","MER","2017","09","14","ta",6.4,""
"SebastianFarms","","*23MEF","MER","2017","09","14","ph",3.45,""
"SebastianFarms","","*23MEG","MER","2017","09","14","brix",23.7,""
"SebastianFarms","","*23MEG","MER","2017","09","14","ta",5.2,""
"SebastianFarms","","*23MEG","MER","2017","09","14","ph",3.53,""
"SebastianFarms","","*23MEH","MER","2017","09","14","brix",23.7,""
"SebastianFarms","","*23MEH","MER","2017","09","14","ta",5.4,""
"SebastianFarms","","*23MEH","MER","2017","09","14","ph",3.49,""
"SebastianFarms","","*24PNAA","PNN","2017","09","20","brix",21.4,""
"SebastianFarms","","*24PNAA","PNN","2017","09","20","ta",7.3,""
"SebastianFarms","","*24PNAA","PNN","2017","09","20","ph",3.21,""
"SebastianFarms","","*24PNAB","PNN","2017","09","08","brix",17.8,""
"SebastianFarms","","*24PNAB","PNN","2017","09","08","ta",10.2,""
"SebastianFarms","","*24PNAB","PNN","2017","09","08","ph",3.02,""
"SebastianFarms","","*24PNBA","PNN","2017","09","08","brix",19.6,""
"SebastianFarms","","*24PNBA","PNN","2017","09","08","ta",10.3,""
"SebastianFarms","","*24PNBA","PNN","2017","09","08","ph",2.98,""
"SebastianFarms","","*24PNBA","PNN","2017","09","20","brix",22.9,""
"SebastianFarms","","*24PNBA","PNN","2017","09","20","ta",11,""
"SebastianFarms","","*24PNBA","PNN","2017","09","20","ph",2.88,""
"SebastianFarms","","*25PNA","PNN","2017","09","20","brix",21.7,""
"SebastianFarms","","*25PNA","PNN","2017","09","20","ta",7.6,""
"SebastianFarms","","*25PNA","PNN","2017","09","20","ph",3.12,""
"SebastianFarms","","*25PNB","PNN","2017","09","20","brix",20.4,""
"SebastianFarms","","*25PNB","PNN","2017","09","20","ta",7.5,""
"SebastianFarms","","*25PNB","PNN","2017","09","20","ph",3.1,""
"SebastianFarms","","*26CHB","CHD","2017","08","28","brix",20,""
"SebastianFarms","","*26CHB","CHD","2017","08","28","ta",9.7,""
"SebastianFarms","","*26CHB","CHD","2017","08","28","ph",3.16,""
